run,task,archive_url,archive_member_path,member_basename,content_length_uncompressed,content_length_compressed,sha256,fetch_timestamp_utc,zip_crc32
run2,DOC_task_1_epub_validation_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_epub_validation_repair/results_manifest.txt,results_manifest.txt,8595,1822,badb552704d735ddbefa71baec032ecdf949e5a3c23064a3b788452b9fbd4efe,2026-09-08T18:42:19Z,53902b51
run2,DOC_task_1_epub_validation_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_epub_validation_repair/score.json,score.json,51128,8489,cb7dfd3e170fbf3aad540a7e70491f85c62a48972c144393c4b657c61657dedd,2026-09-08T18:42:21Z,14839f84
run2,DOC_task_1_impress_pitch_deck,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_impress_pitch_deck/chat.jsonl,chat.jsonl,5047167,3568586,0ecaf63eb30802a60458bfbf84adaf98f877c734f4125cd32f7c47c568f0af23,2026-09-08T18:56:38Z,99f5b293
run2,DOC_task_1_impress_pitch_deck,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_impress_pitch_deck/results_manifest.txt,results_manifest.txt,3113,672,1b77235cdc32f8233cc170b6e1f1fc36f6b138c51b99cf27b66380c2d7f9662a,2026-09-08T18:42:24Z,1201dde2
run2,DOC_task_1_impress_pitch_deck,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_impress_pitch_deck/score.json,score.json,22468,5394,7ba3ec39dc2f6696d147e2e16af85ca5333b35ea12b49b296b9c823d903f216e,2026-09-08T18:42:25Z,6c125db9
run2,DOC_task_1_latex_figure_overflow,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_latex_figure_overflow/results_manifest.txt,results_manifest.txt,653,213,00ad656b81d5c2370c5400fb40ddad68a9791c6cac16e79e4488570124a5bad5,2026-09-08T18:42:27Z,ba38e19f
run2,DOC_task_1_latex_figure_overflow,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_1_latex_figure_overflow/score.json,score.json,10334,2976,22a263e1875b31035309de9f69eff53feb168d911f2f19b193fc9b7c7ad6aa57,2026-09-08T18:42:29Z,6c26b37c
run2,DOC_task_2_heading_style_normalize,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_heading_style_normalize/chat.jsonl,chat.jsonl,1140287,790714,96854c5483e64f943a9b1f6e7fb5443b269fd1085548367357bf70c2028ff03e,2026-09-08T18:56:42Z,7b12fe38
run2,DOC_task_2_heading_style_normalize,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_heading_style_normalize/results_manifest.txt,results_manifest.txt,493,167,bd08ab240d142ce1e767f01282ea155f1a65eb625dfb510cf73c5223349ce431,2026-09-08T18:42:31Z,6d34d123
run2,DOC_task_2_heading_style_normalize,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_heading_style_normalize/score.json,score.json,15696,4675,6324efb9daf11bec95983c2bcc5e0ba9aef6199f91157e6e8f08ecba8480b448,2026-09-08T18:42:33Z,5e9ad8b7
run2,DOC_task_2_pandoc_docx_roundtrip,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_pandoc_docx_roundtrip/chat.jsonl,chat.jsonl,29862744,22222475,b5e28b45f44b8a90c2cfd7c05e316e480969437bb589bfaf2167ca24fde88050,2026-09-08T18:56:54Z,17f6e428
run2,DOC_task_2_pandoc_docx_roundtrip,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_pandoc_docx_roundtrip/results_manifest.txt,results_manifest.txt,4870,1103,d4ba2ae3a1f576c0d4a5b352a5fc3252e0c463b20223cfef6eb24ab78e7119ce,2026-09-08T18:42:36Z,95205793
run2,DOC_task_2_pandoc_docx_roundtrip,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_pandoc_docx_roundtrip/score.json,score.json,57662,9420,c0756847976e1ab1502444c6f5d2bbb9ff0fa13f0f69de811e5fd78b77f197c7,2026-09-08T18:42:38Z,a2f8f73e
run2,DOC_task_2_pdf_form_fill,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_pdf_form_fill/chat.jsonl,chat.jsonl,15091162,11233243,58d728a4df5260ab371b08a9b9e49f0983b1a31c0d0b9799a36ac887ef220057,2026-09-08T18:57:03Z,ca58bdd2
run2,DOC_task_2_pdf_form_fill,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_pdf_form_fill/results_manifest.txt,results_manifest.txt,2096,466,d9ecbbc92511aaaa38ee508d50f33db0328fc24b1a640365ccc9ee1203654567,2026-09-08T18:42:40Z,42f7df0d
run2,DOC_task_2_pdf_form_fill,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_2_pdf_form_fill/score.json,score.json,15627,4405,ab73f13c3b70a7a580cce2363b7e5fd57632b82fb451171578e4ac095ca05301,2026-09-08T18:42:42Z,53c20a0a
run2,DOC_task_3_mermaid_drawio_svg,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_mermaid_drawio_svg/chat.jsonl,chat.jsonl,7046945,5105308,ec0bfc00c455347542af23e6902738e1e529fba6f00a7a03fcce1ac0cfb0fb91,2026-09-08T18:57:07Z,a07bfcf4
run2,DOC_task_3_mermaid_drawio_svg,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_mermaid_drawio_svg/results_manifest.txt,results_manifest.txt,2324,574,574332ef1e34d0df9985683ccf5b91895e1889646efe4da83e6fee55d050bce1,2026-09-08T18:42:44Z,0d1e4689
run2,DOC_task_3_mermaid_drawio_svg,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_mermaid_drawio_svg/score.json,score.json,52853,8218,8b0923e96260c433845d47c451df07571f84aae41727d12299b348e0338bf51e,2026-09-08T18:42:45Z,50923445
run2,DOC_task_3_okular_annotate_fact,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_okular_annotate_fact/chat.jsonl,chat.jsonl,26695023,20083148,48faca98abe680ff287966568e93765b71aca386d09f4e1bae14cea7f0934a18,2026-09-08T18:57:15Z,60c9c200
run2,DOC_task_3_okular_annotate_fact,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_okular_annotate_fact/results_manifest.txt,results_manifest.txt,1367,289,ffa39255165966838caa53ed2f86f8fbfc9ae204c8e56afdc9ab83bf451cc172,2026-09-08T18:42:48Z,f2b7665c
run2,DOC_task_3_okular_annotate_fact,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_okular_annotate_fact/score.json,score.json,14875,4143,a8bb8c4db708f0b07d3aac76f04f7e3ebd6b23d2e5f9ab2ba85c6d3bbf667d9f,2026-09-08T18:42:50Z,77edfbf5
run2,DOC_task_3_xmind_brainstorm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_xmind_brainstorm/chat.jsonl,chat.jsonl,56463068,41783079,e7c037296b4884c8ad1381adb7454fa6759248d3b20882a41db0d4bc5bebd7a7,2026-09-08T18:57:31Z,4477f218
run2,DOC_task_3_xmind_brainstorm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_xmind_brainstorm/results_manifest.txt,results_manifest.txt,4178,808,dcf9869c46dff9dce3c3e5fe4c0290924a516f20b794c1134ce4524053352757,2026-09-08T18:42:52Z,3f81b50b
run2,DOC_task_3_xmind_brainstorm,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_3_xmind_brainstorm/score.json,score.json,23884,5309,b5bd81115de7914bbc7c79e9069b31b880d8e9ef31a7c965e782ad87beed34d6,2026-09-08T18:42:54Z,35b6c3fa
run2,DOC_task_4_calc_vlookup_ods,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_4_calc_vlookup_ods/results_manifest.txt,results_manifest.txt,4934,997,88dcf14b1423967a45f33c4699e2138aea4008f9caa72ce8d7cf0562279d672c,2026-09-08T18:42:57Z,c525034d
run2,DOC_task_4_calc_vlookup_ods,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_4_calc_vlookup_ods/score.json,score.json,41807,7878,63802ce617a3190cf9eccc15db98a4d915103e5d056d86dc6a7becd198e53214,2026-09-08T18:42:58Z,7350f6cc
run2,DOC_task_5_docbook_xmllint_bluefish,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_5_docbook_xmllint_bluefish/results_manifest.txt,results_manifest.txt,1990,484,4e8f14a407a81691aab053ee37910fcba475219de9ff691972724608180c9d7b,2026-09-08T18:43:01Z,ebe4c339
run2,DOC_task_5_docbook_xmllint_bluefish,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_5_docbook_xmllint_bluefish/score.json,score.json,32734,6405,149e2d8c0ecbf5c5f13894c59b1b3536755d85cd5f89c30625703f3b9d2c61e5,2026-09-08T18:43:02Z,95c805cc
run2,DOC_task_6_asciidoc_vscode_pdf,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_6_asciidoc_vscode_pdf/results_manifest.txt,results_manifest.txt,3970,828,90d4c060376f913820c058696a1ee45219f5191da5553be4fe039d55feb17219,2026-09-08T18:43:05Z,bf17b10e
run2,DOC_task_6_asciidoc_vscode_pdf,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DOC/DOC_task_6_asciidoc_vscode_pdf/score.json,score.json,39913,7440,eeec4522e62ad7544eb10805f8fec2a260ba1adb2018063332c52e8f99eb80e8,2026-09-08T18:43:07Z,2d476c2e
run2,DSK_task_0_multimonitor_layout,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_0_multimonitor_layout/chat.jsonl,chat.jsonl,13056783,9552189,cf4df6ef932fd2c6868491798d8a2162f6127e9dba6cd9a48a983d5556e6f8ae,2026-09-08T18:57:39Z,151d3ce0
run2,DSK_task_0_multimonitor_layout,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_0_multimonitor_layout/results_manifest.txt,results_manifest.txt,3457,544,1b98b4fdfe615fb434a00f34e67dbb294b83e271f6cb116e3b10b16be7369289,2026-09-08T18:43:09Z,391a38d8
run2,DSK_task_0_multimonitor_layout,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_0_multimonitor_layout/score.json,score.json,22250,4733,c6f8420ed8c39af14336a13a9716d63d20a36ce62ac9ec0073ceb1a76090a18d,2026-09-08T18:43:11Z,33bd7da7
run2,DSK_task_10_btrfs_subvol_snapshot_diff,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_10_btrfs_subvol_snapshot_diff/chat.jsonl,chat.jsonl,28810549,21551395,56f5c5068c944587d142d365ebe7ad6c6a415009856e07c945700fc1d703e484,2026-09-08T18:57:48Z,994d74b2
run2,DSK_task_10_btrfs_subvol_snapshot_diff,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_10_btrfs_subvol_snapshot_diff/results_manifest.txt,results_manifest.txt,2712,536,62329392862275e1ee3c39de38e2b155c205558d3b65c6bc75fe5f57a4779046,2026-09-08T18:43:13Z,ead528eb
run2,DSK_task_10_btrfs_subvol_snapshot_diff,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_10_btrfs_subvol_snapshot_diff/score.json,score.json,31330,6471,5ba05bb0ac0ff9d0a2b74063e01aa3867f6bf85052e8c83ff7513666d7a8b4fc,2026-09-08T18:43:15Z,476a2105
run2,DSK_task_11_cgroupv2_quota_enforce,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_11_cgroupv2_quota_enforce/results_manifest.txt,results_manifest.txt,2250,511,41264a019fbda3e4ad43106aa6ccc1d811107b45b5a95ccbdf0f92eccdacfd83,2026-09-08T18:43:17Z,bafdaca9
run2,DSK_task_11_cgroupv2_quota_enforce,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_11_cgroupv2_quota_enforce/score.json,score.json,31183,6613,64ad22c58620e6650e5d2fe1de003eb5f91df825ff272ef7a4c361950b9fc417,2026-09-08T18:43:19Z,ec7ee286
run2,DSK_task_12_dbus_service_introspect_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_12_dbus_service_introspect_repair/chat.jsonl,chat.jsonl,1113928,574275,b9ae307f8cbb545d356f164578c944708661b545bf7cdcad8f5f1c5a54ce8a9d,2026-09-08T18:57:51Z,7e05a361
run2,DSK_task_12_dbus_service_introspect_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_12_dbus_service_introspect_repair/results_manifest.txt,results_manifest.txt,2379,659,2d8a03cfb4f2de9765da1fdd29439e46acd2d641c6e55086dacb2a76fbdd3570,2026-09-08T18:43:22Z,5401caae
run2,DSK_task_12_dbus_service_introspect_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_12_dbus_service_introspect_repair/score.json,score.json,37599,8090,dba4a99112b6eac5f99499745fbdaa8eff32e0f8862dc953ee9c34b282632e3d,2026-09-08T18:43:24Z,7e4965a3
run2,DSK_task_13_cups_printer_queue_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_13_cups_printer_queue_repair/results_manifest.txt,results_manifest.txt,3850,854,b42d17ae121d037f5d5384e64f548a382bf7d486861d03a803ffe729dfe22cef,2026-09-08T18:43:26Z,3f3a6e83
run2,DSK_task_13_cups_printer_queue_repair,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_13_cups_printer_queue_repair/score.json,score.json,38355,7615,4d6aa9d5ac681cd827ab35c8604aa542b93a12588c3cbc2fb1abfe3e140fe0fe,2026-09-08T18:43:28Z,c33595d7
run2,DSK_task_14_polkit_rule_localauth_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_14_polkit_rule_localauth_audit/results_manifest.txt,results_manifest.txt,3113,723,84c006d850ab294368694f2d25e5de8e67b67595c82186bcf336dddd121408f9,2026-09-08T18:43:31Z,0e20c1bd
run2,DSK_task_14_polkit_rule_localauth_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_14_polkit_rule_localauth_audit/score.json,score.json,29618,6032,76667dd53ccfbe9aa7eebd9f0fa577e209675cdf7ca771741ee85be37c1410ef,2026-09-08T18:43:33Z,9ee0b3b3
run2,DSK_task_15_dunst_notification_priority_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_15_dunst_notification_priority_audit/chat.jsonl,chat.jsonl,5556362,3658939,da43ed7e4065bdb2ef0f0965351f234702f8258e4a0ed1bc317ee1360804b3cb,2026-09-08T18:57:55Z,c697073b
run2,DSK_task_15_dunst_notification_priority_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_15_dunst_notification_priority_audit/results_manifest.txt,results_manifest.txt,32735,5030,7382ffb750f33a6fdd97f93d06a16d0b1670a5dde3d887cb575d7ae9ad49f02b,2026-09-08T18:43:35Z,14e48107
run2,DSK_task_15_dunst_notification_priority_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_15_dunst_notification_priority_audit/score.json,score.json,32904,6988,bfaa5a831664e240c7785cea49ab8a59c97cd40986e81be567f469a452382ab7,2026-09-08T18:43:36Z,9ea0d5bc
run2,DSK_task_17_fontconfig_glyph_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_17_fontconfig_glyph_audit/results_manifest.txt,results_manifest.txt,2969,649,e8af0abf6e2b87d5f54b5e2280bcfe02e9184e6ef91e5816cab1360c44dcc8c9,2026-09-08T18:43:40Z,9b46dfd6
run2,DSK_task_17_fontconfig_glyph_audit,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_17_fontconfig_glyph_audit/score.json,score.json,38140,7000,49407088e9bcc39f37ec63096591ca21b72a5be263e838e115b7e5a7561c33b4,2026-09-08T18:43:42Z,15b888b8
run2,DSK_task_1_dup_triage,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_dup_triage/chat.jsonl,chat.jsonl,5324547,3907331,5de6f421ef8b84b8194409f9130f704ecd9ec8ecb6d36facfddb1f210e582bbe,2026-09-08T18:57:59Z,c06ebf74
run2,DSK_task_1_dup_triage,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_dup_triage/results_manifest.txt,results_manifest.txt,17410,2308,0f00c6cb83e8e1821e361007f6337c44367be6124bbdab18fbe5eca08b38f84a,2026-09-08T18:43:44Z,2fcde6bc
run2,DSK_task_1_dup_triage,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_dup_triage/score.json,score.json,18201,5202,b40f204788d490a9ce00a8ba8dc22ca34a53ed3e955ec7d30f6ae20e5f9c9604,2026-09-08T18:43:46Z,1f0eddc3
run2,DSK_task_1_file_conflict_resolve,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_file_conflict_resolve/chat.jsonl,chat.jsonl,17974328,13486165,850b5fe49a0652b744148565c6d85c4a7efe19cc027598ce0cfb433ef590f3ee,2026-09-08T18:58:05Z,6d904597
run2,DSK_task_1_file_conflict_resolve,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_file_conflict_resolve/results_manifest.txt,results_manifest.txt,12324,1830,96168ba64c013043ba608ed9bbc59cdb0ed756166f274d4a8b91af538ee46838,2026-09-08T18:43:49Z,d764a41e
run2,DSK_task_1_file_conflict_resolve,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_file_conflict_resolve/score.json,score.json,16061,4194,96413111dd6b0e53fc4a9ef57e1646df9f09d8c0bec147571149116cf2236359,2026-09-08T18:43:51Z,77ef0230
run2,DSK_task_1_gsettings_dconf_policy,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_gsettings_dconf_policy/results_manifest.txt,results_manifest.txt,3015,660,b8f2d8c172fe9317c57e4582077d6fc67b7ea420652b4058e41c7d6903c86c80,2026-09-08T18:43:54Z,65886d2a
run2,DSK_task_1_gsettings_dconf_policy,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_1_gsettings_dconf_policy/score.json,score.json,34519,6232,21a1008bf906d7c632e26fe231ada41093f07ac5dd6f8c040805e08175f6b701,2026-09-08T18:43:56Z,b14302d4
run2,DSK_task_2_electron_app_test,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_2_electron_app_test/score.json,score.json,304,202,5122cc7a3c83070a5af5376576beecd9c1fe74dda75b296002f324fc3812b1f8,2026-09-08T18:43:58Z,663a3574
run2,DSK_task_2_pactl_audio_routing,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_2_pactl_audio_routing/results_manifest.txt,results_manifest.txt,3256,637,d3686a0a8cbf2671c8e25a2e55ebfd928887394bea75b7f8a8b8e84ffa876e93,2026-09-08T18:44:01Z,50812683
run2,DSK_task_2_pactl_audio_routing,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_2_pactl_audio_routing/score.json,score.json,35300,6001,282a2261f1f6b3cfb42bdbf794a72b7c95ab26553bb147e11750e38db72f2a8f,2026-09-08T18:44:03Z,c5c7f7a0
run2,DSK_task_3_inotify_sync_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_3_inotify_sync_debug/results_manifest.txt,results_manifest.txt,2658,585,3da9fabf648689481be75994b24cc5b305ff7ea2c08de830ee7822fb484b40e2,2026-09-08T18:44:06Z,2807c022
run2,DSK_task_3_inotify_sync_debug,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_3_inotify_sync_debug/score.json,score.json,34631,6920,5f920f632644a9d4195cb28003cbeb15fdbca2beb6cbb7a27e1ece2747b98661,2026-09-08T18:44:08Z,f4ec2838
run2,DSK_task_3_system_settings_automation,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_3_system_settings_automation/results_manifest.txt,results_manifest.txt,1763,344,69e3eb2d03df300286c92df0e51d1019674b137bf16b858e65c5a5e3d048f6d7,2026-09-08T18:44:11Z,30d5e249
run2,DSK_task_3_system_settings_automation,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_3_system_settings_automation/score.json,score.json,28179,5449,f68eff87e91265603df13e1f206b9e11ec865788a8a15a15b64f25eb59797882,2026-09-08T18:44:13Z,0a4f92e4
run2,DSK_task_4_wmctrl_tiling_fix,https://huggingface.co/datasets/wanlilll/weavebench-traj/resolve/main/gpt-5.4/deliver_low_run2.zip,results/gpt54_low_run2/gui/gpt-5.4/DSK/DSK_task_4_wmctrl_tiling_fix/results_manifest.txt,results_manifest.txt,1194,389,39829871851e753f4c3fedfaaf81a5b17d658d290837132fe070c6e56c5d40b6,2026-09-08T18:44:15Z,bd178b48
