run,task,domain,case_id,quote_id,current_R_level,capture_channel,current_scene_class,source_confidence,source_kind,ambiguity_reason,bundle_id,bundle_fields,missing_field_category,would_field_resolve_historical_case,eligible,evidence_refs,notes
run2,DES_task_0_inkscape_vectorize_logo,DES,run2:DES_task_0_inkscape_vectorize_logo:view_03_xml_editor.png@e62,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,nearest_launch_is_non_gui_script:make_cmyk_pdf.py,B_owner_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_03_xml_editor.png->event:62:exec|EXACT|event:62:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_03_xml_editor.png->view_03_xml_editor.png|EXACT|results_manifest),"alternatively, enumerating the visible set names the owner"
run2,DES_task_0_inkscape_vectorize_logo,DES,run2:DES_task_0_inkscape_vectorize_logo:view_03_xml_editor.png@e62,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,nearest_launch_is_non_gui_script:make_cmyk_pdf.py,B_owner_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_03_xml_editor.png->event:62:exec|EXACT|event:62:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_03_xml_editor.png->view_03_xml_editor.png|EXACT|results_manifest),"alternatively, enumerating the visible set names the owner"
run2,DES_task_0_inkscape_vectorize_logo,DES,run2:DES_task_0_inkscape_vectorize_logo:view_03_xml_editor.png@e62,,2,shell_routed,UNKNOWN,UNKNOWN,unknown,nearest_launch_is_non_gui_script:make_cmyk_pdf.py,B_trigger,CAPTURE_TRIGGER_ACTION_ID,CAPTURE_TRIGGER_ACTION_ID,no,yes,PRODUCED_BY(/tmp_workspace/results/view_03_xml_editor.png->event:62:exec|EXACT|event:62:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_03_xml_editor.png->view_03_xml_editor.png|EXACT|results_manifest),binds the image file to the triggering action but says nothing about the scene
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_dt_lighttable.png@e88,,2,shell_routed,UNKNOWN,WEAK,target_app,,B_target_bind,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+PROCESS_LIFECYCLE_AT_CAPTURE,ACTIVE_WINDOW_IDENTITY,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_dt_lighttable.png->event:88:exec|EXACT|event:88:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_dt_lighttable.png->view_dt_lighttable.png|EXACT|results_manifest);CAPTURED_FROM(event:88->gimp|WEAK|event:79;gap=9;still=False;closed=False),target was running; only the binding of capture to target window was missing
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_dt_lighttable.png@e88,,2,shell_routed,UNKNOWN,WEAK,target_app,,B_target_bind,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+PROCESS_LIFECYCLE_AT_CAPTURE,ACTIVE_PID,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_dt_lighttable.png->event:88:exec|EXACT|event:88:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_dt_lighttable.png->view_dt_lighttable.png|EXACT|results_manifest);CAPTURED_FROM(event:88->gimp|WEAK|event:79;gap=9;still=False;closed=False),target was running; only the binding of capture to target window was missing
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_dt_lighttable.png@e88,,2,shell_routed,UNKNOWN,WEAK,target_app,,B_target_bind,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+PROCESS_LIFECYCLE_AT_CAPTURE,PROCESS_LIFECYCLE_AT_CAPTURE,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_dt_lighttable.png->event:88:exec|EXACT|event:88:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_dt_lighttable.png->view_dt_lighttable.png|EXACT|results_manifest);CAPTURED_FROM(event:88->gimp|WEAK|event:79;gap=9;still=False;closed=False),target was running; only the binding of capture to target window was missing
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_dt_lighttable.png@e88,,2,shell_routed,UNKNOWN,WEAK,target_app,,B_target_state,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+DOCUMENT_INSTANCE_ID,ACTIVE_WINDOW_IDENTITY,uncertain,yes,PRODUCED_BY(/tmp_workspace/results/view_dt_lighttable.png->event:88:exec|EXACT|event:88:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_dt_lighttable.png->view_dt_lighttable.png|EXACT|results_manifest);CAPTURED_FROM(event:88->gimp|WEAK|event:79;gap=9;still=False;closed=False),a running target displaying the wrong document is still not target-state evidence
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_dt_lighttable.png@e88,,2,shell_routed,UNKNOWN,WEAK,target_app,,B_target_state,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+DOCUMENT_INSTANCE_ID,ACTIVE_PID,uncertain,yes,PRODUCED_BY(/tmp_workspace/results/view_dt_lighttable.png->event:88:exec|EXACT|event:88:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_dt_lighttable.png->view_dt_lighttable.png|EXACT|results_manifest);CAPTURED_FROM(event:88->gimp|WEAK|event:79;gap=9;still=False;closed=False),a running target displaying the wrong document is still not target-state evidence
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_dt_lighttable.png@e88,,2,shell_routed,UNKNOWN,WEAK,target_app,,B_target_state,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+DOCUMENT_INSTANCE_ID,DOCUMENT_INSTANCE_ID,uncertain,yes,PRODUCED_BY(/tmp_workspace/results/view_dt_lighttable.png->event:88:exec|EXACT|event:88:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_dt_lighttable.png->view_dt_lighttable.png|EXACT|results_manifest);CAPTURED_FROM(event:88->gimp|WEAK|event:79;gap=9;still=False;closed=False),a running target displaying the wrong document is still not target-state evidence
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_disambiguate,ACTIVE_WINDOW_IDENTITY+Z_ORDER,ACTIVE_WINDOW_IDENTITY,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),focus plus stacking disambiguates among competing live candidates
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_disambiguate,ACTIVE_WINDOW_IDENTITY+Z_ORDER,Z_ORDER,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),focus plus stacking disambiguates among competing live candidates
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),"alternatively, the full visible set bounds the composite scene"
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),"alternatively, the full visible set bounds the composite scene"
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),"alternatively, the full visible set bounds the composite scene"
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_contested_composite,VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),"alternatively, the full visible set bounds the composite scene"
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_target_bind,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+PROCESS_LIFECYCLE_AT_CAPTURE,ACTIVE_WINDOW_IDENTITY,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),target was running; only the binding of capture to target window was missing
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_target_bind,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+PROCESS_LIFECYCLE_AT_CAPTURE,ACTIVE_PID,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),target was running; only the binding of capture to target window was missing
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_target_bind,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+PROCESS_LIFECYCLE_AT_CAPTURE,PROCESS_LIFECYCLE_AT_CAPTURE,yes,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),target was running; only the binding of capture to target window was missing
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_target_state,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+DOCUMENT_INSTANCE_ID,ACTIVE_WINDOW_IDENTITY,uncertain,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),a running target displaying the wrong document is still not target-state evidence
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_target_state,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+DOCUMENT_INSTANCE_ID,ACTIVE_PID,uncertain,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),a running target displaying the wrong document is still not target-state evidence
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_target_state,ACTIVE_WINDOW_IDENTITY+ACTIVE_PID+DOCUMENT_INSTANCE_ID,DOCUMENT_INSTANCE_ID,uncertain,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),a running target displaying the wrong document is still not target-state evidence
run2,DES_task_10_darktable_raw_tonecurve_recover,DES,run2:DES_task_10_darktable_raw_tonecurve_recover:view_gimp_layer_mask.png@e95,,2,shell_routed,UNKNOWN,WEAK,target_app,multiple_gui_processes_live:darktable,B_trigger,CAPTURE_TRIGGER_ACTION_ID,CAPTURE_TRIGGER_ACTION_ID,no,yes,PRODUCED_BY(/tmp_workspace/results/view_gimp_layer_mask.png->event:95:exec|EXACT|event:95:shell_capture_f);DELIVERED_AS(/tmp_workspace/results/view_gimp_layer_mask.png->view_gimp_layer_mask.png|EXACT|results_manifest);CAPTURED_FROM(event:95->gimp|WEAK|event:92;gap=3;still=True;closed=False),binds the image file to the triggering action but says nothing about the scene
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_gamut.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation,CONTENT_HASH,CONTENT_HASH,yes,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_gamut.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_gamut.png->test_gamut.png|EXACT|results_manifest),hashing source and output chains the derivation to a specific prior image
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_gamut.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CONTENT_HASH,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_gamut.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_gamut.png->test_gamut.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_gamut.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_gamut.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_gamut.png->test_gamut.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_gamut.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_gamut.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_gamut.png->test_gamut.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_gamut.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_gamut.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_gamut.png->test_gamut.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_gamut.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_gamut.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_gamut.png->test_gamut.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_patch.png@e24,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation,CONTENT_HASH,CONTENT_HASH,yes,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_patch.png->event:24:exec|EXACT|event:24:pil_save);DELIVERED_AS(/tmp_workspace/results/test_patch.png->test_patch.png|EXACT|results_manifest),hashing source and output chains the derivation to a specific prior image
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_patch.png@e24,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CONTENT_HASH,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_patch.png->event:24:exec|EXACT|event:24:pil_save);DELIVERED_AS(/tmp_workspace/results/test_patch.png->test_patch.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_patch.png@e24,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_patch.png->event:24:exec|EXACT|event:24:pil_save);DELIVERED_AS(/tmp_workspace/results/test_patch.png->test_patch.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_patch.png@e24,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_patch.png->event:24:exec|EXACT|event:24:pil_save);DELIVERED_AS(/tmp_workspace/results/test_patch.png->test_patch.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_patch.png@e24,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_patch.png->event:24:exec|EXACT|event:24:pil_save);DELIVERED_AS(/tmp_workspace/results/test_patch.png->test_patch.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_patch.png@e24,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_patch.png->event:24:exec|EXACT|event:24:pil_save);DELIVERED_AS(/tmp_workspace/results/test_patch.png->test_patch.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_softproof.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation,CONTENT_HASH,CONTENT_HASH,yes,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_softproof.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_softproof.png->test_softproof.png|EXACT|results_manifest),hashing source and output chains the derivation to a specific prior image
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_softproof.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CONTENT_HASH,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_softproof.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_softproof.png->test_softproof.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_softproof.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,VISIBLE_WINDOW_SET,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_softproof.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_softproof.png->test_softproof.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_softproof.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,Z_ORDER,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_softproof.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_softproof.png->test_softproof.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_softproof.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,CAPTURE_REGION,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_softproof.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_softproof.png->test_softproof.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
run2,DES_task_13_cmyk_softproof_gamut,DES,run2:DES_task_13_cmyk_softproof_gamut:test_softproof.png@e20,,4,none,DERIVED_FROM_PRIOR_EVIDENCE,EXACT,n/a,lineage_depends_on_source_image,B_derivation_root,CONTENT_HASH+VISIBLE_WINDOW_SET+Z_ORDER+CAPTURE_REGION+WINDOW_GEOMETRY,WINDOW_GEOMETRY,uncertain,derivation_chain,PRODUCED_BY(/tmp_workspace/results/test_softproof.png->event:20:exec|EXACT|event:20:pil_save);DELIVERED_AS(/tmp_workspace/results/test_softproof.png->test_softproof.png|EXACT|results_manifest),resolves fully only if the ultimate ancestor was itself a capture; the recursion may terminate in a synthesised image instead
